#From,To,Type (1: Power Flow ; 2:Power Injection; 3: Voltage Angle)
8222,6556,1
8222,6921,1
8222,7520,1
8224,7969,1
8225,3656,1
8226,2136,1
8226,5602,1
8227,6124,1
8227,7928,1
8229,5776,1
8230,593,1
8231,4778,1
8231,7387,1
8232,2813,1
8233,1007,1
8233,2158,1
8235,760,1
8236,3027,1
8237,3811,1
8237,5328,1
8237,9236,1
8239,1928,1
8240,693,1
8240,8973,1
8241,2777,1
8241,8235,1
8242,527,1
8243,421,1
8243,8435,1
8244,8336,1
8245,287,1
8246,7618,1
8247,266,1
8247,4390,1
8249,6139,1
8250,5720,1
8251,4421,1
8251,7397,1
8252,6725,1
8253,3049,1
8253,6301,1
8254,4266,1
8255,4942,1
8256,1525,1
8256,6794,1
8256,8779,1
8257,2739,1
8257,5063,1
8257,7143,1
8258,5657,1
8259,3708,1
8259,9087,1
8260,2764,1
8261,3300,1
8262,6211,1
8264,8211,1
8266,2199,1
8266,3343,1
8267,5658,1
8267,8458,1
8268,7314,1
8268,9122,1
8271,6515,1
8272,2678,1
8272,4438,1
8274,1270,1
8275,4168,1
8276,5795,1
8276,5807,1
8277,2228,1
8277,3878,1
8277,5887,1
8280,5085,1
8280,7603,1
8281,5858,1
8282,3729,1
8285,6882,1
8285,7820,1
8286,756,1
8287,5088,1
8287,6297,1
8288,2648,1
8288,4318,1
8290,278,1
8290,934,1
8291,2797,1
8291,7635,1
8291,8473,1
8291,9213,1
8292,827,1
8292,2630,1
8292,4158,1
8296,6013,1
8297,6289,1
8298,4797,1
8299,2234,1
8300,6794,1
8301,4772,1
8303,2339,1
8303,7001,1
8304,1977,1
8306,1661,1
8307,8807,1
8308,1063,1
8308,2633,1
8308,6843,1
8309,4627,1
8310,805,1
8310,1083,1
8311,3680,1
8312,7541,1
8313,125,1
8313,5472,1
8314,3128,1
8314,7211,1
8314,7866,1
8315,3415,1
8315,5570,1
8316,2365,1
8317,6021,1
8318,5065,1
8319,3669,1
8319,5637,1
8320,3596,1
8321,269,1
8322,6434,1
8324,4569,1
8325,4470,1
8326,2485,1
8328,8683,1
8329,659,1
8329,1445,1
8330,1481,1
8331,9112,1
8333,6538,1
8334,5781,1
8335,792,1
8335,4495,1
8336,1268,1
8336,1950,1
8336,2895,1
8336,3423,1
8336,6307,1
8336,7592,1
8336,7910,1
8338,981,1
8339,273,1
8340,1569,1
8341,4891,1
8342,2038,1
8342,2511,1
8342,7502,1
8343,6141,1
8344,1049,1
8344,2950,1
8344,3146,1
8345,4346,1
8345,5553,1
8346,4593,1
8346,8816,1
8347,7507,1
8348,117,1
8348,8836,1
8349,6286,1
8350,2007,1
8350,3638,1
8351,7426,1
8351,8148,1
8352,9049,1
8353,3633,1
8353,6625,1
8354,4604,1
8355,6847,1
8356,3363,1
8357,4136,1
8358,5327,1
8358,8474,1
8359,5240,1
8360,1500,1
8362,4176,1
8363,7838,1
8364,2195,1
8364,6043,1
8366,1312,1
8366,1659,1
8366,6386,1
8366,6674,1
8366,8680,1
8368,2587,1
8370,5194,1
8372,2763,1
8372,3683,1
8375,2684,1
8375,5376,1
8376,4903,1
8376,6999,1
8377,8754,1
8378,797,1
8378,8993,1
8379,5224,1
8379,5553,1
8380,999,1
8382,3410,1
8382,4555,1
8382,6278,1
8382,6471,1
8383,3807,1
8385,1577,1
8386,522,1
8386,8234,1
8387,2758,1
8387,5640,1
8387,7174,1
8388,1630,1
8388,9088,1
8389,243,1
8389,1633,1
8389,4409,1
8390,1941,1
8390,7962,1
8391,5612,1
8392,5760,1
8393,1524,1
8393,8114,1
8394,4821,1
8394,4963,1
8394,5402,1
8394,5902,1
8395,3407,1
8396,5060,1
8396,5091,1
8396,7925,1
8396,8806,1
8398,8412,1
8399,1488,1
8399,8161,1
8399,8741,1
8399,8869,1
8401,3003,1
8401,7625,1
8402,8812,1
8403,7344,1
8405,4580,1
8405,4747,1
8408,7087,1
8408,8599,1
8409,5782,1
8409,5937,1
8410,4871,1
8413,5355,1
8414,503,1
8414,8256,1
8414,8779,1
8415,6458,1
8415,6900,1
8416,1809,1
8416,6743,1
8417,4058,1
8419,2496,1
8419,9162,1
8420,5996,1
8422,407,1
8422,7642,1
8423,8306,1
8424,5646,1
8425,3796,1
8425,5499,1
8426,5668,1
8426,6694,1
8427,8134,1
8428,7464,1
8429,1165,1
8429,4866,1
8429,7816,1
8430,1528,1
8431,4122,1
8432,6295,1
8433,2772,1
8433,2933,1
8433,5938,1
8433,8228,1
8433,8539,1
8434,2065,1
8434,2521,1
8434,3564,1
8434,5321,1
8435,2697,1
8436,7290,1
8437,1087,1
8437,1178,1
8437,1665,1
8438,5239,1
8438,7833,1
8438,8147,1
8440,1444,1
8441,8121,1
8442,7297,1
8443,684,1
8443,1279,1
8443,4813,1
8444,4933,1
8445,1132,1
8445,2960,1
8445,5396,1
8446,435,1
8446,1073,1
8448,3070,1
8448,7491,1
8448,7624,1
8450,7916,1
8451,2176,1
8452,6018,1
8453,3014,1
8453,3516,1
8454,2630,1
8454,9116,1
8455,1022,1
8455,6116,1
8456,5374,1
8456,7465,1
8457,8904,1
8465,1582,1
8465,8851,1
8466,8992,1
8467,2083,1
8469,64,1
8469,2048,1
8471,4399,1
8471,6262,1
8471,9036,1
8472,151,1
8472,3212,1
8473,1040,1
8475,1965,1
8475,8373,1
8477,3133,1
8478,5907,1
8479,2413,1
8479,3542,1
8479,3886,1
8479,4941,1
8480,2478,1
8480,6025,1
8481,245,1
8483,8318,1
8484,9009,1
8485,3037,1
8486,1754,1
8487,1798,1
8488,4876,1
8489,7233,1
8490,164,1
8491,6325,1
8492,2748,1
8493,628,1
8493,6415,1
8494,8931,1
8495,2727,1
8495,6483,1
8496,4810,1
8496,5020,1
8499,7933,1
8500,1586,1
8503,822,1
8503,1949,1
8503,5324,1
8504,1898,1
8505,5015,1
8506,3992,1
8507,1973,1
8509,4352,1
8509,8892,1
8511,1033,1
8511,6178,1
8512,2235,1
8512,4658,1
8513,6721,1
8514,1590,1
8514,5275,1
8514,8219,1
8515,1005,1
8515,1188,1
8515,2799,1
8515,5365,1
8515,9112,1
8516,2429,1
8516,2443,1
8516,7085,1
8516,7655,1
8517,1161,1
8517,2990,1
8517,6724,1
8517,8342,1
8518,2265,1
8518,4078,1
8519,6056,1
8520,8916,1
8521,4352,1
8522,7132,1
8523,1460,1
8523,1925,1
8523,4611,1
8523,5244,1
8525,2698,1
8525,3224,1
8526,6743,1
8527,1353,1
8528,818,1
8529,527,1
8532,4037,1
8533,8018,1
8534,5121,1
8536,3995,1
8537,4581,1
8537,4595,1
8539,816,1
8541,4593,1
8542,5174,1
8542,6570,1
8543,152,1
8543,824,1
8544,7451,1
8545,5871,1
8549,94,1
8549,2022,1
8551,6258,1
8552,2610,1
8553,192,1
8553,438,1
8553,1029,1
8553,6894,1
8553,9100,1
8554,1226,1
8554,5798,1
8555,8811,1
8556,1016,1
8557,7241,1
8558,3482,1
8560,5308,1
8561,266,1
8561,739,1
8561,2566,1
8561,7428,1
8562,2398,1
8563,8122,1
8563,9129,1
8564,7886,1
8565,472,1
8566,274,1
8567,5507,1
8567,8902,1
8569,6939,1
8570,1806,1
8570,8734,1
8571,4081,1
8572,6177,1
8574,1616,1
8574,5587,1
8574,9064,1
8575,1638,1
8575,6783,1
8575,7845,1
8576,2514,1
8576,4429,1
8577,353,1
8577,3093,1
8578,3786,1
8579,3274,1
8580,3651,1
8580,5624,1
8581,4799,1
8581,7637,1
8582,3500,1
8584,4768,1
8585,7803,1
8587,1217,1
8587,1801,1
8587,2970,1
8588,8266,1
8589,6885,1
8589,7143,1
8590,2470,1
8590,2664,1
8591,119,1
8591,3004,1
8591,4299,1
8593,7490,1
8593,7650,1
8594,5447,1
8594,8844,1
8595,1186,1
8595,6498,1
8596,6396,1
8597,777,1
8598,1162,1
8598,6871,1
8599,8168,1
8600,8215,1
8601,8088,1
8604,1788,1
8605,1317,1
8605,1367,1
8606,3704,1
8607,517,1
8608,5328,1
8609,3702,1
8610,1050,1
8610,4805,1
8611,1953,1
8611,2569,1
8614,4334,1
8615,2528,1
8616,5867,1
8617,1441,1
8618,6350,1
8621,243,1
8622,406,1
8622,4038,1
8622,5551,1
8622,5910,1
8623,3099,1
8624,3905,1
8626,2467,1
8626,8930,1
8628,44,1
8629,5517,1
8630,3080,1
8631,7976,1
8632,1780,1
8632,8461,1
8633,6787,1
8637,1660,1
8637,2674,1
8637,8985,1
8638,6083,1
8638,7714,1
8639,3709,1
8639,5580,1
8639,7748,1
8639,9160,1
8640,7228,1
8642,5255,1
8643,456,1
8643,890,1
8643,6144,1
8644,106,1
8646,7375,1
8647,2074,1
8648,530,1
8648,6266,1
8650,131,1
8650,7665,1
8652,3404,1
8653,2303,1
8654,5434,1
8655,669,1
8655,6437,1
8657,8714,1
8658,7805,1
8660,6372,1
8662,8298,1
8664,1399,1
8666,6815,1
8666,7516,1
8667,19,1
8667,5207,1
8668,6915,1
8668,9205,1
8669,8893,1
8670,6036,1
8670,7069,1
8672,9222,1
8673,517,1
8673,5635,1
8675,3124,1
8675,6520,1
8675,7219,1
8676,3,1
8676,933,1
8676,3643,1
8679,2151,1
8680,1594,1
8681,8951,1
8682,8177,1
8683,3698,1
8683,5278,1
8683,6570,1
8683,6773,1
8683,8511,1
8684,8838,1
8685,3411,1
8685,3762,1
8685,3782,1
8687,1823,1
8687,7369,1
8688,7651,1
8692,1563,1
8692,6481,1
8692,7549,1
8693,1593,1
8693,4214,1
8693,4886,1
8693,8553,1
8695,9096,1
8699,2364,1
8699,2705,1
8699,3479,1
8699,3777,1
8699,6336,1
8699,8638,1
8700,3593,1
8701,8207,1
8702,5163,1
8703,1903,1
8706,205,1
8706,4362,1
8708,1224,1
8709,7130,1
8710,1491,1
8712,2262,1
8712,5553,1
8715,4817,1
8715,8416,1
8716,1601,1
8716,7799,1
8718,1304,1
8718,3936,1
8721,9222,1
8722,8104,1
8723,5114,1
8723,8532,1
8724,1072,1
8724,3546,1
8725,330,1
8725,3934,1
8725,5433,1
8727,6148,1
8728,2153,1
8728,4195,1
8729,4291,1
8730,8354,1
8731,1200,1
8731,3615,1
8733,1626,1
8733,5810,1
8734,7978,1
8735,588,1
8735,2311,1
8737,3831,1
8738,2760,1
8740,5671,1
8740,5791,1
8743,7256,1
8745,5022,1
8746,8925,1
8747,2664,1
8747,4642,1
8748,8475,1
8749,566,1
8750,1987,1
8751,147,1
8751,5885,1
8752,3339,1
8752,4160,1
8752,4933,1
8752,6024,1
8752,6260,1
8752,8169,1
8752,8536,1
8752,8845,1
8754,2221,1
8754,5713,1
8754,6919,1
8755,3129,1
8756,8419,1
8757,8745,1
8758,3953,1
8758,8537,1
8758,8652,1
8759,6983,1
8759,8585,1
8761,2836,1
8762,4766,1
8763,2446,1
8763,2627,1
8763,4494,1
8763,5147,1
8763,6889,1
8763,7056,1
8763,8487,1
8766,3803,1
8766,4255,1
8767,5593,1
8768,716,1
8768,2559,1
8769,7921,1
8770,6237,1
8773,8738,1
8774,2232,1
8774,4138,1
8774,6460,1
8774,7841,1
8775,17,1
8776,1030,1
8777,4976,1
8778,7609,1
8779,2932,1
8779,4732,1
8780,7211,1
8781,7603,1
8782,3309,1
8785,2134,1
8785,9233,1
8786,1468,1
8787,1448,1
8788,6846,1
8789,2734,1
8789,2817,1
8790,4449,1
8791,6220,1
8791,8486,1
8793,5757,1
8793,6198,1
8793,8390,1
8794,7061,1
8796,2603,1
8797,761,1
8797,2626,1
8798,6452,1
8798,9225,1
8799,4857,1
8800,3926,1
8802,8851,1
8803,1084,1
8804,4594,1
8804,4711,1
8804,5993,1
8805,7176,1
8805,7768,1
8806,1618,1
8806,4652,1
8806,7925,1
8806,8664,1
8807,8992,1
8808,4816,1
8808,5944,1
8811,2819,1
8811,7665,1
8812,4364,1
8813,2859,1
8813,5224,1
8814,69,1
8814,5320,1
8814,8613,1
8814,9007,1
8816,4593,1
8817,3564,1
8818,5099,1
8818,6961,1
8819,3442,1
8819,6134,1
8820,1695,1
8820,3120,1
8820,6205,1
8822,3084,1
8822,5513,1
8822,6708,1
8824,6979,1
8825,8763,1
8826,833,1
8826,6023,1
8826,6505,1
8827,5382,1
8827,6230,1
8828,3443,1
8828,5740,1
8829,3044,1
8830,3534,1
8830,7796,1
8831,68,1
8831,8501,1
8832,2180,1
8833,1071,1
8833,4619,1
8833,6713,1
8835,1156,1
8835,7982,1
8836,1405,1
8837,35,1
8837,7390,1
8839,2382,1
8839,6577,1
8840,8302,1
8841,5070,1
8843,5340,1
8844,7067,1
8845,4460,1
8845,5406,1
8846,4783,1
8847,8103,1
8848,31,1
8849,1628,1
8850,5942,1
8851,1029,1
8851,1238,1
8851,1587,1
8851,4033,1
8852,2561,1
8853,4950,1
8853,6697,1
8855,56,1
8855,4226,1
8855,7617,1
8856,7763,1
8858,2403,1
8858,3650,1
8858,4016,1
8858,4772,1
8859,5251,1
8860,6450,1
8862,5001,1
8862,6915,1
8864,6612,1
8864,6748,1
8864,9130,1
8865,4015,1
8865,6673,1
8866,1067,1
8867,284,1
8870,6632,1
8871,6932,1
8873,7124,1
8874,8893,1
8875,6998,1
8876,1365,1
8877,3912,1
8879,3610,1
8880,1677,1
8880,5954,1
8881,1670,1
8881,5342,1
8881,6399,1
8882,7404,1
8883,9183,1
8884,8097,1
8886,8992,1
8887,3483,1
8887,6639,1
8887,8763,1
8888,2962,1
8890,2163,1
8890,6942,1
8891,2897,1
8891,8295,1
8892,5078,1
8893,4505,1
8893,6619,1
8893,8765,1
8894,5625,1
8894,6637,1
8895,344,1
8897,3474,1
8897,4558,1
8897,6557,1
8897,8830,1
8898,3370,1
8898,6052,1
8898,8318,1
8901,812,1
8901,2422,1
8901,2536,1
8901,8002,1
8902,2178,1
8904,1530,1
8904,5140,1
8904,7904,1
8905,6775,1
8909,3164,1
8910,480,1
8910,1698,1
8912,840,1
8914,2969,1
8915,7451,1
8916,1994,1
8917,5423,1
8918,3029,1
8918,6242,1
8919,8026,1
8920,1527,1
8921,8574,1
8921,8605,1
8922,773,1
8922,6319,1
8923,1073,1
8923,4069,1
8925,8505,1
8927,702,1
8928,2266,1
8928,3402,1
8929,98,1
8929,1242,1
8929,2016,1
8929,7198,1
8931,1237,1
8931,6199,1
8931,6337,1
8933,7564,1
8934,491,1
8934,3118,1
8935,6007,1
8936,5202,1
8938,4012,1
8938,5142,1
8939,7392,1
8940,4443,1
8940,5842,1
8941,5942,1
8941,8972,1
8942,2861,1
8943,3245,1
8944,484,1
8944,3396,1
8945,9022,1
8946,6768,1
8947,3390,1
8949,215,1
8949,7946,1
8950,500,1
8950,7049,1
8951,4995,1
8952,7514,1
8955,6965,1
8955,6981,1
8957,3054,1
8960,7942,1
8961,7133,1
8962,3465,1
8963,5662,1
8964,6826,1
8965,4591,1
8965,6435,1
8966,107,1
8966,983,1
8966,3057,1
8966,4175,1
8966,4498,1
8966,4620,1
8968,327,1
8968,6777,1
8969,3232,1
8969,3523,1
8971,5656,1
8971,6708,1
8971,8822,1
8972,6650,1
8974,825,1
8974,2649,1
8975,8683,1
8976,2967,1
8976,9108,1
8977,7195,1
8978,4009,1
8978,6523,1
8978,8029,1
8979,7825,1
8979,8823,1
8980,5993,1
8981,4428,1
8982,8134,1
8983,343,1
8984,5013,1
8986,4631,1
8986,6683,1
8987,2459,1
8989,3435,1
8990,7477,1
8991,2240,1
8992,2995,1
8992,5630,1
8992,6486,1
8992,6734,1
8994,6354,1
8995,2483,1
8996,2070,1
8996,8937,1
8997,6153,1
8997,9203,1
8998,8459,1
8999,1609,1
9001,445,1
9001,5463,1
9002,6112,1
9002,6737,1
9003,4766,1
9003,9088,1
9004,6204,1
9005,2534,1
9005,3207,1
9006,7212,1
9007,52,1
9008,931,1
9008,4137,1
9009,1264,1
9009,4414,1
9009,8139,1
9009,8708,1
9010,1384,1
9010,1506,1
9010,6568,1
9010,8830,1
9011,1156,1
9013,6680,1
9015,8076,1
9016,1686,1
9016,5327,1
9017,5811,1
9019,6563,1
9020,5813,1
9022,3064,1
9022,5287,1
9023,6603,1
9024,4929,1
9024,6542,1
9025,7762,1
9026,3641,1
9026,8646,1
9027,7625,1
9027,8822,1
9028,2667,1
9029,5279,1
9029,5835,1
9029,6149,1
9029,7915,1
9029,8508,1
9030,6930,1
9032,3080,1
9033,6510,1
9034,151,1
9035,6481,1
9037,2237,1
9037,5611,1
9039,6607,1
9039,7861,1
9039,8534,1
9041,2292,1
9042,8623,1
9043,7423,1
9044,8028,1
9045,2457,1
9046,1667,1
9048,3949,1
9049,5970,1
9050,961,1
9051,7056,1
9051,9109,1
9052,1134,1
9052,1444,1
9053,4153,1
9055,5617,1
9056,1505,1
9056,3802,1
9056,4987,1
9057,481,1
9057,5767,1
9059,7124,1
9060,518,1
9060,2153,1
9061,185,1
9061,2833,1
9062,632,1
9062,859,1
9062,5900,1
9064,7762,1
9065,6889,1
9066,6357,1
9066,7367,1
9067,9051,1
9068,5747,1
9068,8443,1
9070,3138,1
9071,5073,1
9074,2414,1
9077,2608,1
9077,5102,1
9078,7930,1
9080,1690,1
9080,5958,1
9080,8059,1
9081,646,1
9081,7921,1
9082,4629,1
9082,6123,1
9083,722,1
9083,6399,1
9084,3267,1
9085,3226,1
9086,2145,1
9087,623,1
9088,296,1
9088,1630,1
9088,3617,1
9088,4268,1
9088,4501,1
9090,5021,1
9091,907,1
9091,4056,1
9092,5951,1
9092,7453,1
9092,8901,1
9093,1921,1
9094,6354,1
9094,8994,1
9098,2576,1
9098,5924,1
9100,192,1
9100,3349,1
9100,4012,1
9100,8851,1
9100,8938,1
9101,2177,1
9101,2656,1
9102,2768,1
9103,43,1
9104,3455,1
9104,6620,1
9105,6503,1
9106,1985,1
9108,7943,1
9110,703,1
9111,390,1
9111,1967,1
9111,7560,1
9112,1051,1
9112,1584,1
9112,2930,1
9112,9176,1
9114,5538,1
9116,827,1
9118,8814,1
9119,6570,1
9120,6323,1
9121,1760,1
9121,5747,1
9123,5399,1
9123,7217,1
9124,223,1
9124,3713,1
9125,1314,1
9126,4079,1
9127,5887,1
9127,8277,1
9130,639,1
9131,2020,1
9133,8556,1
9134,1514,1
9135,5645,1
9138,6931,1
9139,3465,1
9139,7311,1
9140,2949,1
9140,3013,1
9142,2339,1
9143,3668,1
9143,3772,1
9144,1873,1
9144,5497,1
9145,7737,1
9148,4794,1
9148,9105,1
9149,7074,1
9151,1938,1
9151,7567,1
9152,3102,1
9152,6724,1
9153,1313,1
9154,1955,1
9154,2726,1
9154,7399,1
9154,8270,1
9155,9066,1
9158,280,1
9158,6692,1
9159,477,1
9159,1133,1
9160,6413,1
9160,6977,1
9160,7748,1
9161,8598,1
9163,95,1
9164,5525,1
9164,7353,1
9166,404,1
9168,5733,1
9170,318,1
9170,2397,1
9171,1567,1
9171,4322,1
9172,2399,1
9173,3929,1
9174,2924,1
9174,6246,1
9175,226,1
9175,4905,1
9177,6216,1
9180,3133,1
9182,2087,1
9182,3459,1
9182,3590,1
9182,3979,1
9183,2368,1
9184,253,1
9184,4180,1
9184,5206,1
9186,3406,1
9187,4243,1
9188,777,1
9189,2327,1
9189,6791,1
9189,7092,1
9189,7507,1
9190,886,1
9190,3038,1
9192,6069,1
9193,430,1
9194,1199,1
9194,3885,1
9194,7777,1
9195,5445,1
9195,7007,1
9196,3926,1
9196,5545,1
9197,3721,1
9198,4466,1
9199,4756,1
9199,5578,1
9200,8541,1
9202,3598,1
9202,4539,1
9202,7385,1
9203,29,1
9203,531,1
9203,2129,1
9204,1766,1
9205,8862,1
9206,838,1
9206,1936,1
9206,4757,1
9207,1203,1
9207,2735,1
9208,8810,1
9209,1796,1
9209,6265,1
9210,979,1
9210,5081,1
9211,2895,1
9211,3361,1
9211,3522,1
9211,4737,1
9211,6212,1
9211,6451,1
9211,7786,1
9212,4871,1
9212,7405,1
9213,6842,1
9215,6829,1
9215,7854,1
9216,6597,1
9218,3129,1
9218,6317,1
9219,4269,1
9220,5826,1
9220,7113,1
9220,7429,1
9221,6083,1
9222,8872,1
9223,5423,1
9224,294,1
9226,8354,1
9227,2061,1
9228,6492,1
9228,6653,1
9229,7421,1
9229,8398,1
9230,5485,1
9231,2083,1
9233,4892,1
9234,6287,1
9237,3683,1
9237,4536,1
9239,659,1
9240,5638,1
9241,8804,1
4,4,2
7,7,2
9,9,2
15,15,2
16,16,2
18,18,2
19,19,2
21,21,2
22,22,2
23,23,2
25,25,2
26,26,2
29,29,2
31,31,2
32,32,2
33,33,2
35,35,2
36,36,2
38,38,2
40,40,2
44,44,2
45,45,2
47,47,2
51,51,2
53,53,2
54,54,2
55,55,2
62,62,2
63,63,2
64,64,2
67,67,2
71,71,2
73,73,2
78,78,2
79,79,2
80,80,2
81,81,2
83,83,2
88,88,2
89,89,2
93,93,2
94,94,2
98,98,2
103,103,2
105,105,2
107,107,2
109,109,2
112,112,2
113,113,2
115,115,2
117,117,2
118,118,2
119,119,2
120,120,2
123,123,2
126,126,2
133,133,2
134,134,2
139,139,2
140,140,2
141,141,2
145,145,2
146,146,2
148,148,2
150,150,2
151,151,2
152,152,2
153,153,2
157,157,2
159,159,2
164,164,2
167,167,2
169,169,2
172,172,2
174,174,2
176,176,2
178,178,2
180,180,2
181,181,2
182,182,2
183,183,2
188,188,2
189,189,2
190,190,2
192,192,2
195,195,2
196,196,2
197,197,2
198,198,2
199,199,2
200,200,2
202,202,2
209,209,2
211,211,2
213,213,2
214,214,2
216,216,2
218,218,2
219,219,2
223,223,2
226,226,2
227,227,2
231,231,2
235,235,2
236,236,2
237,237,2
238,238,2
239,239,2
240,240,2
243,243,2
245,245,2
246,246,2
247,247,2
248,248,2
249,249,2
251,251,2
252,252,2
253,253,2
255,255,2
257,257,2
258,258,2
261,261,2
262,262,2
266,266,2
268,268,2
270,270,2
271,271,2
277,277,2
282,282,2
283,283,2
288,288,2
289,289,2
290,290,2
291,291,2
295,295,2
298,298,2
300,300,2
301,301,2
305,305,2
306,306,2
307,307,2
309,309,2
312,312,2
313,313,2
317,317,2
318,318,2
319,319,2
322,322,2
327,327,2
328,328,2
331,331,2
337,337,2
338,338,2
341,341,2
342,342,2
343,343,2
347,347,2
348,348,2
349,349,2
353,353,2
355,355,2
356,356,2
358,358,2
359,359,2
365,365,2
366,366,2
370,370,2
371,371,2
373,373,2
375,375,2
376,376,2
380,380,2
381,381,2
383,383,2
387,387,2
389,389,2
390,390,2
391,391,2
396,396,2
409,409,2
412,412,2
415,415,2
416,416,2
417,417,2
418,418,2
419,419,2
424,424,2
426,426,2
428,428,2
429,429,2
430,430,2
431,431,2
433,433,2
434,434,2
437,437,2
447,447,2
455,455,2
457,457,2
460,460,2
461,461,2
462,462,2
463,463,2
470,470,2
471,471,2
472,472,2
473,473,2
476,476,2
477,477,2
479,479,2
480,480,2
481,481,2
484,484,2
487,487,2
494,494,2
500,500,2
502,502,2
506,506,2
507,507,2
509,509,2
511,511,2
514,514,2
522,522,2
523,523,2
524,524,2
525,525,2
530,530,2
533,533,2
536,536,2
538,538,2
542,542,2
548,548,2
556,556,2
562,562,2
567,567,2
569,569,2
571,571,2
575,575,2
577,577,2
578,578,2
580,580,2
581,581,2
583,583,2
585,585,2
588,588,2
589,589,2
595,595,2
596,596,2
597,597,2
599,599,2
603,603,2
605,605,2
607,607,2
610,610,2
612,612,2
613,613,2
614,614,2
615,615,2
616,616,2
617,617,2
618,618,2
621,621,2
627,627,2
629,629,2
630,630,2
632,632,2
635,635,2
636,636,2
639,639,2
642,642,2
643,643,2
647,647,2
652,652,2
653,653,2
655,655,2
659,659,2
661,661,2
663,663,2
664,664,2
667,667,2
668,668,2
669,669,2
672,672,2
673,673,2
676,676,2
677,677,2
678,678,2
681,681,2
682,682,2
687,687,2
690,690,2
691,691,2
692,692,2
693,693,2
695,695,2
698,698,2
702,702,2
704,704,2
705,705,2
708,708,2
710,710,2
712,712,2
713,713,2
714,714,2
717,717,2
718,718,2
719,719,2
724,724,2
725,725,2
726,726,2
727,727,2
728,728,2
732,732,2
733,733,2
735,735,2
736,736,2
738,738,2
740,740,2
742,742,2
747,747,2
754,754,2
755,755,2
757,757,2
758,758,2
761,761,2
765,765,2
768,768,2
769,769,2
770,770,2
771,771,2
778,778,2
783,783,2
787,787,2
790,790,2
791,791,2
796,796,2
797,797,2
798,798,2
799,799,2
800,800,2
802,802,2
803,803,2
811,811,2
814,814,2
816,816,2
818,818,2
819,819,2
820,820,2
821,821,2
822,822,2
824,824,2
826,826,2
832,832,2
835,835,2
838,838,2
840,840,2
842,842,2
843,843,2
844,844,2
846,846,2
855,855,2
858,858,2
865,865,2
869,869,2
870,870,2
873,873,2
877,877,2
880,880,2
881,881,2
882,882,2
883,883,2
884,884,2
885,885,2
889,889,2
890,890,2
891,891,2
893,893,2
894,894,2
895,895,2
899,899,2
900,900,2
904,904,2
906,906,2
907,907,2
908,908,2
909,909,2
912,912,2
913,913,2
917,917,2
918,918,2
920,920,2
924,924,2
926,926,2
928,928,2
934,934,2
942,942,2
943,943,2
944,944,2
948,948,2
949,949,2
951,951,2
952,952,2
956,956,2
957,957,2
958,958,2
960,960,2
961,961,2
962,962,2
969,969,2
971,971,2
974,974,2
975,975,2
977,977,2
980,980,2
982,982,2
983,983,2
984,984,2
985,985,2
992,992,2
995,995,2
997,997,2
1000,1000,2
1001,1001,2
1002,1002,2
1003,1003,2
1004,1004,2
1005,1005,2
1006,1006,2
1007,1007,2
1010,1010,2
1011,1011,2
1012,1012,2
1014,1014,2
1016,1016,2
1024,1024,2
1026,1026,2
1029,1029,2
1034,1034,2
1035,1035,2
1036,1036,2
1039,1039,2
1040,1040,2
1041,1041,2
1048,1048,2
1049,1049,2
1052,1052,2
1053,1053,2
1054,1054,2
1055,1055,2
1056,1056,2
1057,1057,2
1062,1062,2
1064,1064,2
1065,1065,2
1066,1066,2
1072,1072,2
1074,1074,2
1075,1075,2
1076,1076,2
1078,1078,2
1079,1079,2
1085,1085,2
1086,1086,2
1088,1088,2
1089,1089,2
1094,1094,2
1096,1096,2
1097,1097,2
1099,1099,2
1100,1100,2
1104,1104,2
1110,1110,2
1112,1112,2
1115,1115,2
1116,1116,2
1121,1121,2
1125,1125,2
1129,1129,2
1131,1131,2
1133,1133,2
1134,1134,2
1135,1135,2
1138,1138,2
1140,1140,2
1143,1143,2
1144,1144,2
1149,1149,2
1150,1150,2
1158,1158,2
1162,1162,2
1163,1163,2
1165,1165,2
1169,1169,2
1170,1170,2
1171,1171,2
1176,1176,2
1179,1179,2
1180,1180,2
1182,1182,2
1183,1183,2
1191,1191,2
